text,jurisdiction,source,last_reform_date,title,Id
"Reglamento de la Ley del Seguro Social, en Materia de Administración y Enajenación de Bienes Adjudicados con Motivo de la Aplicación del Procedimiento Administrativo de Ejecución.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSS_MAEBA.pdf,20/11/2012,"Reglamento de la Ley del Seguro Social, en materia de administración y enajenación de bienes adjudicados con motivo de la aplicación del procedimiento administrativo de ejecución",4.00053
"Reglamento de la Ley del Seguro Social en Materia de Afiliación, Clasificación de Empresas, Recaudación y Fiscalización.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSS_MACERF.pdf,15/7/2005,"Reglamento de la Ley del Seguro Social en Materia de Afiliación, Clasificación de Empresas, Recaudación y Fiscalización",4.00054
"REGLAMENTO DE LA LEY DEL SEGURO SOCIAL PARA LA CONSTITUCIÓN, INVERSIÓN Y USO PARA LA OPERACIÓN DE LAS RESERVAS FINANCIERAS Y ACTUARIALES Y LA RESERVA GENERAL FINANCIERA Y ACTUARIAL, ASÍ COMO PARA LA DETERMINACIÓN DE LOS COSTOS FINANCIE.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSS_RFARGFA.pdf,20/8/2013,"Reglamento de la Ley del Seguro Social para la constitución, inversión y uso para la operación de las Reservas Financieras y Actuariales y la Reserva General Financiera y Actuarial, así como para la determinación de los costos financieros que deberán reintegrarse a la Reserva de Operación para Contingencias y Financiamiento",4.00055
Reglamento de la Ley del Servicio Exterior Mexicano.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSEM_171019.pdf,17/10/2019,Reglamento de la Ley del Servicio Exterior Mexicano,4.00056
Reglamento de la Ley del Servicio Militar.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSM_060647.pdf,6/6/1947,Reglamento de la Ley del Servicio Militar,4.00057
Reglamento de la Ley del Servicio Profesional de Carrera en la Administración Pública Federal.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSPCAPF.pdf,4/1/2024,Reglamento de la Ley del Servicio Profesional de Carrera en la Administración Pública Federal,4.00058
"Reglamento de la Ley del Servicio Público de Energía Eléctrica, en Materia de Aportaciones.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LSPEE_MA_311014.pdf,31/10/2014,"Reglamento de la Ley del Servicio Público de Energía Eléctrica, en Materia de Aportaciones",4.00059
Reglamento de la Ley Federal de Archivos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFA.pdf,13/5/2014,Reglamento de la Ley Federal de Archivos,4.00060
Reglamento de la Ley Federal de Armas de Fuego y Explosivos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFAFE.pdf,6/5/1972,Reglamento de la Ley Federal de Armas de Fuego y Explosivos,4.00061
Reglamento de la Ley Federal de Cinematografía.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFCine.pdf,29/3/2001,Reglamento de la Ley Federal de Cinematografía,4.00062
Reglamento de la Ley Federal de Competencia Económica.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFCE.pdf,12/10/2007,Reglamento de la Ley Federal de Competencia Económica,4.00063
Reglamento de la Ley Federal de Correduría Pública.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFCP.pdf,26/11/2012,Reglamento de la Ley Federal de Correduría Pública,4.00064
Reglamento de la Ley Federal de Fomento a las Actividades Realizadas por Organizaciones de la Sociedad Civil.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFFAROSC.pdf,7/6/2005,Reglamento de la Ley Federal de Fomento a las Actividades Realizadas por Organizaciones de la Sociedad Civil,4.00065
Reglamento de la Ley Federal de Juegos y Sorteos.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFJS.pdf,16/11/2023,Reglamento de la Ley Federal de Juegos y Sorteos,4.00066
Reglamento de la Ley Federal de las Entidades Paraestatales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFEP.pdf,23/11/2010,Reglamento de la Ley Federal de las Entidades Paraestatales,4.00067
Reglamento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFPRH_131120.pdf,13/11/2020,Reglamento de la Ley Federal de Presupuesto y Responsabilidad Hacendaria,4.00068
"Reglamento de la Ley Federal de Producción, Certificación y Comercio de Semillas.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFPCCS.pdf,2/9/2011,"Reglamento de la Ley Federal de Producción, Certificación y Comercio de Semillas",4.00069
Reglamento de la Ley Federal de Protección al Consumidor.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFPC_191219.pdf,19/12/2019,Reglamento de la Ley Federal de Protección al Consumidor,4.00070
Reglamento de la Ley Federal de Protección de Datos Personales en Posesión de los Particulares.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFPDPPP.pdf,21/12/2011,Reglamento de la Ley Federal de Protección de Datos Personales en Posesión de los Particulares,4.00071
"Reglamento de la Ley Federal de Radio y Televisión, en Materia de Concesiones, Permisos y Contenido de las Transmisiones de Radio y Televisión.doc.txt",MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFRT_MCPCTRT.pdf,10/10/2002,"Reglamento de la Ley Federal de Radio y Televisión, en materia de Concesiones, Permisos y Contenido de las Transmisiones de Radio y Televisión",4.00072
Reglamento de la Ley Federal de Sanidad Animal.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFSA.pdf,21/5/2012,Reglamento de la Ley Federal de Sanidad Animal,4.00073
Reglamento de la Ley Federal de Sanidad Vegetal.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFSV.pdf,15/7/2016,Reglamento de la Ley Federal de Sanidad Vegetal,4.00074
Reglamento de la Ley Federal de Seguridad Privada.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFSP.pdf,18/10/2011,Reglamento de la Ley Federal de Seguridad Privada,4.00075
Reglamento de la Ley Federal de Telecomunicaciones y Radiodifusión en Materia de Capacidad Satelital como Reserva del Estado.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFTR_MCSRE.pdf,25/4/2024,Reglamento de la Ley Federal de Telecomunicaciones y Radiodifusion en Materia de Capacidad Satelital como Reserva del Estado,4.00076
Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFTAIPG.pdf,11/6/2003,Reglamento de la Ley Federal de Transparencia y Acceso a la Información Pública Gubernamental,4.00077
Reglamento de la Ley Federal de Variedades Vegetales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFVV.pdf,24/9/1998,Reglamento de la Ley Federal de Variedades Vegetales,4.00078
Reglamento de la Ley Federal de Zonas Económicas Especiales.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFZEE_290917.pdf,29/9/2017,Reglamento de la Ley Federal de Zonas Económicas especiales,4.00079
Reglamento de la Ley Federal del Derecho de Autor.doc.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/regley/Reg_LFDA.pdf,14/9/2005,Reglamento de la Ley Federal del Derecho de Autor,4.00080
