text,jurisdiction,source,last_reform_date,title,Id
1.00056.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFI.pdf,24/1/2024,Ley de Fondos de Inversión,1.00056
1.00057.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LHidro.pdf,1/4/2024,Ley de Hidrocarbiros,1.00057
1.00058.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LICal_010720.pdf,1/7/2020,Ley de Infraestructura de la Calidad,1.00058
1.00059.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIF_2024.pdf,30/4/2024,Ley de Ingresos de la Federación para el Ejercicio Fiscal de 2024,1.00059
1.00060.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIH.pdf,29/12/2023,Ley de Ingresos sobre Hidrocarburos,1.00060
1.00061.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIC.pdf,24/1/2024,Ley de Instituciones de Crédito,1.00061
1.00062.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LISF.pdf,24/1/2024,Ley de Instituciones de Seguros y Fianzas,1.00062
1.00063.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LIE.pdf,27/5/2024,Ley de Inversión Extranjera,1.00063
1.00064.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LANSI.pdf,11/5/2022,Ley de la Agencia Nacional de Seguridad Industrial y de Protección al Medio Ambiente del Sector Hidrocarburos,1.00064
1.00065.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LCMM.pdf,11/5/2022,Ley de la Casa de Moneda de México,1.00065
1.00066.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LCFE.pdf,11/5/2022,Ley de la Comisión Federal de Electricidad,1.00066
1.00067.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LCNBV.pdf,11/5/2022,Ley de la Comisión Nacional Bancaria y de Valores,1.00067
1.00068.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LCNDH.pdf,1/4/2024,Ley de la Comisión Nacional de los Derechos Humanos,1.00068
1.00069.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LESS.pdf,29/12/2023,Ley de la Economía Social y Solidaria,1.00069
1.00070.txt,MX,https://www.diputados.gob.mx/LeyesBiblio/pdf/LFGR.pdf,1/4/2024,Ley de la Fiscalía General de la República,1.00070
