Id,file,jurisdiction,last_reform_date,source,text,title
19.00041,19.00041.txt,MX-CMX,2023-06-15,https://www.congresocdmx.gob.mx/archivo-5c4eef20aa5da7f77cdc474be941efec73dc7d22.pdf,19.00041.txt,LEY DEL SISTEMA DE SEGURIDAD CIUDADANA DE LA CIUDAD DE MÉXICO
19.00042,19.00042.txt,MX-CMX,2023-06-12,https://www.congresocdmx.gob.mx/archivo-9d44de8a682f58dce332fe18f5b4e5cfeb9313b7.pdf,19.00042.txt,LEY DE LOS DERECHOS DE LAS PERSONAS JÓVENES DE LA CIUDAD DE MÉXICO
19.00043,19.00043.txt,MX-CMX,2023-06-12,https://www.congresocdmx.gob.mx/archivo-b4307335f68cc547df231097e521fe4e2fd73e80.pdf,19.00043.txt,LEY PARA LA INTEGRACIÓN AL DESARROLLO DE LAS PERSONAS CON DISCAPACIDAD DE LA CIUDAD DE MÉXICO
19.00044,19.00044.txt,MX-CMX,2023-06-02,https://www.congresocdmx.gob.mx/archivo-4f4b17966c7d1a4efb946f0d5ecda269ae745423.pdf,19.00044.txt,LEY DE MEMORIA DE LA CIUDAD DE MÉXICO
19.00045,19.00045.txt,MX-CMX,2023-05-29,https://www.congresocdmx.gob.mx/archivo-5aa96235da488847486b6408d3b3144b1e4cc381.pdf,19.00045.txt,LEY DE FOMENTO AL CINE DE LA CIUDAD DE MÉXICO
19.00046,19.00046.txt,MX-CMX,2023-05-15,https://www.congresocdmx.gob.mx/archivo-3fc3ce103074da800388fc41c9dbff8b80a119a0.pdf,19.00046.txt,LEY DE EDUCACIÓN FÍSICA Y DEPORTE DE LA CIUDAD DE MÉXICO
19.00047,19.00047.txt,MX-CMX,2023-04-21,https://www.congresocdmx.gob.mx/archivo-3329236f33047f3cdd25842b856b3fa6b1a1df75.pdf,19.00047.txt,LEY DEL INSTITUTO DE VERIFICACIÓN ADMINISTRATIVA DE LA CIUDAD DE MÉXICO
19.00048,19.00048.txt,MX-CMX,2023-04-28,https://www.congresocdmx.gob.mx/archivo-a062bdbea11155fbb5aad9cf49120bb7056af51c.pdf,19.00048.txt,LEY DE GESTIÓN INTEGRAL DE RIESGOS Y PROTECCIÓN CIVIL DE LA CIUDAD DE MÉXICO
19.00049,19.00049.txt,MX-CMX,2023-04-27,https://www.congresocdmx.gob.mx/archivo-77d5a211ff1c498a4de785530979c68703cd09fe.pdf,19.00049.txt,LEY DE BEBÉ SEGURO DE LA CIUDAD DE MÉXICO
19.00050,19.00050.txt,MX-CMX,2023-04-27,https://www.congresocdmx.gob.mx/archivo-e42509ab2bd667d2837a38701e993734f49d56f6.pdf,19.00050.txt,LEY DE FOMENTO COOPERATIVO PARA EL DISTRITO FEDERAL
19.00051,19.00051.txt,MX-CMX,2023-04-14,https://www.congresocdmx.gob.mx/archivo-aee4b30ee338635d5c0f3312c553c7899330dd74.pdf,19.00051.txt,"LEY DEL DERECHO AL ACCESO, DISPOSICIÓN Y SANEAMIENTO DEL AGUA DE LA CIUDAD DE MÉXICO ."
19.00052,19.00052.txt,MX-CMX,2023-04-03,https://www.congresocdmx.gob.mx/archivo-5e9cfdc1fa63fdf6120fd92f434a3e407d58af30.pdf,19.00052.txt,LEY DE RESIDUOS SÓLIDOS DEL DISTRITO FEDERAL
19.00053,19.00053.txt,MX-CMX,2023-03-28,https://www.congresocdmx.gob.mx/archivo-6f0375b106c8fe6ebc5838d74fdf96d5f5dfb389.pdf,19.00053.txt,LEY DE PUBLICIDAD EXTERIOR DE LA CIUDAD DE MÉXICO
19.00054,19.00054.txt,MX-CMX,2023-03-01,https://www.congresocdmx.gob.mx/archivo-2d138a1bf3bd98b883c46c3572754fad44a97a75.pdf,19.00054.txt,LEY DE CULTURA CÍVICA DE LA CIUDAD DE MÉXICO
19.00055,19.00055.txt,MX-CMX,2023-02-28,https://www.congresocdmx.gob.mx/archivo-c71c26848cf53394b562a59079d500ce6603d774.pdf,19.00055.txt,LEY DE ECONOMÍA CIRCULAR DE LA CIUDAD DE MÉXICO
19.00056,19.00056.txt,MX-CMX,2023-02-27,https://www.congresocdmx.gob.mx/archivo-393d00934bf54435b6877efde9be1226a24757ef.pdf,19.00056.txt,LEY PARA GARANTIZAR EL ACCESO LIBRE Y GRATUITO A INTERNET EN LA CIUDAD DE MÉXICO
19.00057,19.00057.txt,MX-CMX,2022-12-30,https://www.congresocdmx.gob.mx/archivo-306eeaae9534ea93355533210d5a14d6df9d4f27.pdf,19.00057.txt,LEY DE ATENCIÓN E INTEGRACIÓN SOCIAL DE LA CIUDAD DE MÉXICO
19.00058,19.00058.txt,MX-CMX,2022-12-22,https://www.congresocdmx.gob.mx/archivo-cdfb36c0e198886e8a900bbbcfdfb5e70f61e08d.pdf,19.00058.txt,LEY DE DERECHOS DE LOS PUEBLOS Y BARRIOS ORIGINARIOS Y COMUNIDADES INDÍGENAS RESIDENTES EN LA CIUDAD DE MÉXICO
19.00059,19.00059.txt,MX-CMX,2022-12-12,https://www.congresocdmx.gob.mx/archivo-88e9be57002b9cd50bc710c11cfb1fe41e4e9d59.pdf,19.00059.txt,LEY QUE REGULA EL FUNCIONAMIENTO DE LOS CENTROS DE ATENCIÓN Y CUIDADO INFANTIL DE LA CIUDAD DE MÉXICO
19.00060,19.00060.txt,MX-CMX,2022-11-11,https://www.congresocdmx.gob.mx/archivo-c3d68f00f1c32beaf8434dd4ed709cba45d4b256.pdf,19.00060.txt,LEY DE FOMENTO A LAS ACTIVIDADES DE DESARROLLO SOCIAL DE LAS ORGANIZACIONES CIVILES PARA EL DISTRITO FEDERAL
19.00061,19.00061.txt,MX-CMX,2022-11-11,https://www.congresocdmx.gob.mx/archivo-d04454905a8cb27aa0fb818fe2c8e4cc06388658.pdf,19.00061.txt,LEY ORGÁNICA DEL CENTRO DE CONCILIACIÓN LABORAL DE LA CIUDAD DE MÉXICO
19.00062,19.00062.txt,MX-CMX,2022-11-11,https://www.congresocdmx.gob.mx/archivo-689713b5e0918597c8dff3e5fbf377b08014ce6c.pdf,19.00062.txt,LEY DE CIUDADANÍA DIGITAL DE LA CIUDAD DE MÉXICO
19.00063,19.00063.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-b7d55d876669172b04ba6c152735a12e30d05483.pdf,19.00063.txt,LEY DE PARTICIPACIÓN CIUDADANA DE LA CIUDAD DE MÉXICO
19.00064,19.00064.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-7cf599f30bd879082e11a4b10416bf40c0ada299.pdf,19.00064.txt,LEY DE OPERACIÓN E INNOVACIÓN DIGITAL PARA LA CIUDAD DE MÉXICO
19.00065,19.00065.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-f5d50fbcde8ba8aeebb370d7bfb8aaf363c04747.pdf,19.00065.txt,LEY DE MEJORAMIENTO BARRIAL Y COMUNITARIO DEL DISTRITO FEDERAL
19.00066,19.00066.txt,MX-CMX,2022-10-27,https://www.congresocdmx.gob.mx/archivo-0334955cec69ae5815aa9ecf9f21c8e614a15bde.pdf,19.00066.txt,LEY DE IGUALDAD SUSTANTIVA ENTRE MUJERES Y HOMBRES EN LA CIUDAD DE MÉXICO
